provider_id,overall_rating,year,businessname,practicename,practiceaddress1,practiceaddress2,practicecity,state,practicezip9code,telephonenumber,specialitieslist,providertypelist,supplieslist,latitude,longitude,is_contracted_for_cba
20339153,8,2025,CVS PHARMACY INC,CVS PHARMACY #10270,3487 RAYFORD RD,,SPRING,TX,77386,2819076036,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",30.11151,-95.38853,False
20340665,5,2025,CVS PHARMACY INC,CVS PHARMACY #06896,11950 MASON RD,,RICHMOND,TX,774065709,8325958871,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.62708,-95.74389,False
20339087,7,2025,CVS PHARMACY INC,CVS PHARMACY INC,2907 CERRILLOS RD,,SANTA FE,NM,875072310,5054714660,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",35.65543,-105.99137,False
20338619,8,2025,CVS PHARMACY INC,CVS PHARMACY #10177,2720 FM 1463,,KATY,TX,774943827,2817699255,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.75263,-95.77436,False
20340941,9,2025,CVS PHARMACY INC,CVS PHARMACY #05464,1575 BLUE HILL AVE,,MATTAPAN,MA,21262122,6178981282,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.26975,-71.09392,False
20354459,9,2022,WALGREEN CO,WALGREEN CO,1600 GUM BRANCH RD,WALGREENS #9348,JACKSONVILLE,NC,285405201,9104784949,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),34.78553,-77.42534,False
20354927,8,2022,WALGREEN CO,WALGREENS #9873,911 S MAIN ST,,CENTERVILLE,OH,454585801,9372913707,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.61887,-84.15989,False
20354939,9,2022,WALGREEN CO,WALGREEN CO,1802 S HARBOR BLVD,,ANAHEIM,CA,928023510,7148080126,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),33.8028,-117.9142,False
20382443,8,2022,WALGREEN CO,WALGREENS #19172,970 PARKWAY AVE,,EWING,NJ,86182317,6098823456,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),40.25641,-74.79257,False
20371937,6,2022,WALGREEN CO,WALGREENS #9671,1625 E HARBOR DR,,WARRENTON,OR,971469689,5038619324,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),46.163,-123.9001,False
20371925,7,2022,WALGREEN CO,WALGREENS #09998,3400 AIRLINE DR,,BOSSIER CITY,LA,711112122,3187416589,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.56616,-93.71116,False
20372051,7,2022,WALGREEN CO,WALGREENS #9493,2351 S TOWNSEND AVE,,MONTROSE,CO,814015438,9702521743,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.46056,-107.86615,False
20372081,5,2022,WALGREEN CO,WALGREEN CO,3046 ROUTE 38,WALGREENS #07233,MOUNT LAUREL,NJ,80549723,8567271299,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.97004,-74.87068,False
20372093,8,2022,WALGREEN CO,WALGREEN CO,1930 PULASKI HWY,,EDGEWOOD,MD,210401612,4106716568,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.43599,-76.3173,False
20371991,9,2022,WALGREEN CO,WALGREENS #09424,12601 PFLUMM RD,,OVERLAND PARK,KS,662132303,9137643471,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.89891,-94.74225,False
20354507,7,2022,WALGREEN CO,WALGREEN CO,3 AIRPORT RD,,WEST LEBANON,NH,37841657,6032985796,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),43.62944,-72.3208,False
20354093,9,2022,WALGREEN CO,WALGREEN CO,13000 S US HIGHWAY 71,,GRANDVIEW,MO,640302515,8167655949,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.88734,-94.52593,False
20354063,2,2022,WALGREEN CO,WALGREENS #9735,901 OKLAHOMA AVE,,WOODWARD,OK,738014659,5802542142,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),36.43351,-99.39128,False
20354075,8,2022,WALGREEN CO,WALGREENS #09443,2188 MIDLAND TRL,,SHELBYVILLE,KY,400659117,5026334209,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),38.21333,-85.25736,False
20354297,6,2022,WALGREEN CO,WALGREENS #9643,102 RUSSELL PKWY,,WARNER ROBINS,GA,310886165,4785422064,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),32.59393,-83.62404,False
20378777,8,2022,WALGREEN CO,WALGREENS #315,AVE GRAN BLVD #100,GALERIA LOS PASEOS,SAN JUAN,PR,926,7872832555,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),18.37273,-66.05492,False
20378825,10,2022,WALGREEN CO,WALGREENS #10690,424 SYCOLIN RD SE,,LEESBURG,VA,201755687,7037772354,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Blood Glucose Monitors/Supplies (Non-Mail Order),39.09155,-77.55339,False
20317037,8,2025,CVS PHARMACY INC,CVS PHARMACY #01035,638 CHANDLER ST,,WORCESTER,MA,16021770,5087980699,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.27655,-71.8528,False
20317031,7,2025,CVS PHARMACY INC,CVS PHARMACY INC,4171 N MAIN ST,,FALL RIVER,MA,27201647,5086773555,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",41.75275,-71.12079,False
20317211,9,2025,CVS PHARMACY INC,CVS PHARMACY #01953,86 SOUTH ST,,HINGHAM,MA,20432422,7817408952,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.24127,-70.8909,False
34362401,4,2025,BNB SUPPLY CORP,BNB SUPPLY CORP,128 MIDDLE NECK RD,,GREAT NECK,NY,110211245,5168101181,Medical Supply Company Other,,"Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Infrared Heating Pads Systems and/or Supplies|External Infusion Pumps and/or Supplies|Insulin Infusion Pumps and/or Supplies|Neuromuscular Elect Stimulators (NMES)/Supplies|Osteogenesis Stimulators|Pneumatic Compression Devices and/or Supplies|Support Surfaces: Pressure Reducing Beds/Mats/Pads|Traction Equipment|(TENS) Transcutaneous Electrical Nerve Stimulators and/or Supplies|Canes and/or Crutches|Power Operated Vehicles (Scooters)|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchairs (Standard Power)|Wheelchairs (Standard Power Related Accessories)|Wheelchair Seating/Cushions|Orthoses: Off-The-Shelf|Penile Pumps|Neurostimulators and/or Supplies|Ostomy Supplies|Tracheotomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings|Lymphedema Compression Treatment Items|Cognitive Behavioral Therapy Devices|Urinary Suction Pumps",40.78991406,-73.73065808,False
34362683,10,2025,VEGAS SPECIALTY PHARMACY LLC,VEGAS SPECIALTY PHARMACY LLC,3159 N RAINBOW BLVD,,LAS VEGAS,NV,891084578,7029964455,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,36.21734301,-115.24488,False
34362671,6,2025,DIVINE PROSTHETICS & ORTHOTICS (DPO) LLC,DIVINE PROSTHETICS & ORTHOTICS (DPO,20320 NORTH WEST FREEWAY,STE 300,JERSEY VILLAGE,TX,770655643,3464126701,MSC With Orthotic-Prosthetic,,Orthoses: Custom Fabricated|Orthoses: Prefabricated (Non-Custom Fabricated)|Orthoses: Off-The-Shelf|Limb Prostheses|Diabetic Shoes and Inserts|Diabetic Shoes/Inserts - Custom|Lymphedema Compression Treatment Items,29.9216887,-95.61956346,False
34362335,6,2025,"CAIRS,LLC","CAIRS,LLC",1 CHICK SPRINGS RD,STE 214E,GREENVILLE,SC,296094971,8642035005,Medical Supply Company Other|MSC With Orthotic-Prosthetic,,Diabetic Shoes and Inserts|Diabetic Shoes/Inserts - Custom|Lymphedema Compression Treatment Items,34.86704489,-82.38228755,False
20554481,4,2025,VALUE CARE RX INC,VALUE CARE RX INC,805B SOUNDVIEW AVE,,BRONX,NY,104733900,7183280000,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.82136,-73.86623,False
20615045,6,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH'S PHARMACY #83,665 W 5300 S,,MURRAY,UT,841235671,8012690066,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",40.65384,-111.90911,False
20615117,8,2025,SMITHS FOOD & DRUG CENTERS INC,FRY'S FOOD AND DRUG STORE #126,6601 W INDIAN SCHOOL RD,,PHOENIX,AZ,850333331,6238461533,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.49477,-112.20135,False
20616455,6,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH FOOD AND DRUG #123,2727 E BROADWAY RD,,MESA,AZ,852041530,4804644742,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.40807,-111.77185,False
20615435,4,2025,SMITHS FOOD & DRUG CENTERS INC,FRY'S FOOD AND DRUG STORE #673,20427 N HAYDEN RD,,SCOTTSDALE,AZ,852553874,4804192273,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.6737,-111.90898,False
20433797,8,2025,HOLIDAY CVS LLC,CVS PHARMACY # 03570,18478 NW 67TH AVE,,HIALEAH,FL,330153440,3055575376,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",25.9414,-80.30698,False
20426207,2,2025,HOLIDAY CVS LLC,CVS PHARMACY # 04627,120 W WALKER DR,,KEYSTONE HEIGHTS,FL,326567634,3524737122,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.78717,-82.03347,False
20426201,8,2025,HOLIDAY CVS LLC,HOLIDAY CVS LLC,6025 SE US HIGHWAY 301,,HAWTHORNE,FL,326407316,3524813105,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.60342,-82.07928,False
20432465,7,2025,HOLIDAY CVS LLC,HOLIDAY CVS LLC,3404 SW ARCHER RD,CVS PHARMACY # 03255,GAINESVILLE,FL,326082409,3523732507,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.62586,-82.37409,False
20431073,7,2025,HOLIDAY CVS LLC,HOLIDAY CVS LLC,8740 BIRD RD,,MIAMI,FL,331655470,3052218337,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",25.73301,-80.3361,False
20340407,7,2025,CVS PHARMACY INC,CVS PHARMACY #00301,107 MAIN ST,,STONEHAM,MA,21803305,7814383170,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.49554,-71.10082,False
20339291,2,2025,CVS PHARMACY INC,CVS PHARMACY #00835,103 W EDINBURG AVE,,ELSA,TX,785433006,9562626292,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",26.29776,-97.99186,False
20340521,2,2025,CVS PHARMACY INC,CVS PHARMACY# 04666,101 CANAL ST,,BOSTON,MA,21141807,6172270720,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.36453,-71.05992,False
34360692,10,2025,CARMINE MORREALE,CARMINE MORREALE,400 COMMONWEALTH AVE,,BOSTON,MA,22152813,6175364620,MSC With Orthotic-Prosthetic,ORAL SURGERY - DENTIST,Orthoses: Custom Fabricated,42.34862736,-71.09072119,False
34360502,6,2025,R & D CHEMISTS LLC,R & D CHEMISTS LLC,124 HILLSIDE AVE,,WILLISTON PARK,NY,115962322,5164275001,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.75681187,-73.64444728,False
21612807,7,2025,SS PHARMACEUTICALS INC,RX FAMILY PHARMACY,19510 VENTURA BLVD,STE 150,TARZANA,CA,913562969,8189384445,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,34.17246001,-118.558301,False
34360358,9,2025,"GRL SERVICES, INC.","GRL SERVICES, INC.",2126 KNAPP ST,,BROOKLYN,NY,112295609,7183325474,Pharmacy,,Epoetin|Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs,40.60056515,-73.93432802,False
21612363,10,2025,MEDISOURCE SUPPLY INC,MEDISOURCE SUPPLY INC,7703 N LAMAR BLVD,STE 128,AUSTIN,TX,787521003,5123754141,Medical Supply Company Other,,Blood Glucose Monitors/Supplies (Mail Order)|Walkers|Orthoses: Off-The-Shelf|Urological Supplies,30.34465689,-97.71295308,False
21612369,8,2025,ANGELES MEDICAL SUPPLIES LLC,PECOS,4160 S PECOS RD,STE 20,LAS VEGAS,NV,891215027,7252149758,Medical Supply Company Other,,"Commodes, Urinals, Bedpans|Hospital Beds (Electric)|Hospital Beds (Manual)|Support Surfaces: Pressure Reducing Beds/Mats/Pads|Canes and/or Crutches|Patient Lifts|Power Operated Vehicles (Scooters)|Seat Lift Mechanisms|Walkers|Wheelchairs (Standard Manual)|Wheelchairs (Standard Manual Related Accessories)|Wheelchairs (Standard Power)|Wheelchairs (Standard Power Related Accessories)|Wheelchair Seating/Cushions|Orthoses: Prefabricated (Non-Custom Fabricated)|Orthoses: Off-The-Shelf|Urological Supplies|Nebulizer Equipment and/or Supplies",36.11410971,-115.1008038,False
