yearstart,year,state,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,disease_category,mortality_rate
2015,2015,KS,Kansas,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.6,2.6,,,1.5,4.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Accidents,99.89
2015,2015,KS,Kansas,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.2,5.2,,,4.8,5.6,Overall,Overall,,,,,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Other,39.07
2015,2015,KS,Kansas,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.7,5.7,,,5.2,6.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Infectious,84.09
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Infectious,65.07
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.9,3.9,,,3,5.1,Gender,Female,,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Cancer,224.66
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Accidents,50.79
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,6.3,9.9,Gender,Male,,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Accidents,95.58
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Cardiovascular,278.08
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Infectious,75.03
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.9,5.9,,,4.9,7,Overall,Overall,,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Cancer,214.83
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.9,5.9,,,4.9,7.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Cancer,160.35
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.2,5.2,,,3.6,7.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Respiratory,91.03
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6,6,,,4.7,7.5,Gender,Female,,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Liver,58.55
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Diabetes,73.57
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.3,7.3,,,5.7,9.2,Gender,Male,,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Liver,26.88
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Liver,62.83
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Neurological,59.14
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.6,6.6,,,5.5,7.8,Overall,Overall,,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Cancer,192.29
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.4,7.4,,,6,9,Race/Ethnicity,"White, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Diabetes,33.21
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Cardiovascular,207.42
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.3,7.3,,,6.2,8.5,Gender,Female,,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Diabetes,79.32
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.1,5.5,Race/Ethnicity,Hispanic,,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Cardiovascular,251.64
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.3,7.3,,,5.9,8.9,Gender,Male,,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Neurological,62.34
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Respiratory,116.51
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Cardiovascular,274.46
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.3,7.3,,,6.4,8.3,Overall,Overall,,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Cardiovascular,272.02
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,7.6,10.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Cardiovascular,246.25
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.7,4.7,,,3.1,7.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Neurological,91.86
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.1,5.1,,,3.9,6.6,Gender,Female,,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Neurological,89.41
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Cancer,216.53
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.7,4.7,,,3.5,6.1,Gender,Male,,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Cardiovascular,252.73
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Cardiovascular,282.87
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Cardiovascular,265.71
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.9,4.9,,,4,5.9,Overall,Overall,,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Cardiovascular,303.04
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.7,5.7,,,4.5,7.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Accidents,116.99
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Respiratory,89.45
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,6.5,9.5,Gender,Female,,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Infectious,52.85
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Cardiovascular,214.94
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,7.3,10.5,Gender,Male,,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Respiratory,149.28
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Cancer,136.95
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Diabetes,67.9
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,7.3,9.5,Overall,Overall,,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Respiratory,130.88
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.6,8.6,,,7.5,9.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Cardiovascular,308.13
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.6,3.6,,,2.4,5.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Infectious,84.51
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.5,5.5,,,4.7,6.4,Gender,Female,,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Respiratory,79.7
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Respiratory,91.22
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.5,7.5,,,6.4,8.8,Gender,Male,,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Other,22.27
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,4.2,13.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Diabetes,49.24
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Cancer,192.68
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.5,6.5,,,5.8,7.3,Overall,Overall,,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Cancer,153.38
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.3,7.3,,,6.4,8.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Cancer,258.83
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Cancer,146.99
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.6,6.6,,,5.9,7.3,Gender,Female,,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Neurological,96.92
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Neurological,93.7
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.5,6.5,,,5.8,7.3,Gender,Male,,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Cardiovascular,294.92
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,4.8,14.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Cancer,172.25
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.6,4.6,,,2.8,7.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Cancer,213.7
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.5,6.5,,,6,7,Overall,Overall,,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Accidents,51.68
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.2,7.2,,,6.6,7.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Diabetes,78.22
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Cancer,197.04
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.2,4.2,,,3.4,5.2,Gender,Female,,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Cardiovascular,229.53
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Diabetes,35.53
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.4,8.4,,,6.8,10.4,Gender,Male,,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Cardiovascular,126.12
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Infectious,54.04
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,RACE,OTH,Cardiovascular,305.64
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.3,6.3,,,5.4,7.4,Overall,Overall,,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,OVERALL,OVR,Neurological,61.94
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.7,6.7,,,5.6,7.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC5_1,AgeAdjPrev,RACE,WHT,Respiratory,114.92
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.8,3.8,,,2.6,5.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC5_1,AgeAdjPrev,RACE,BLK,Infectious,96.39
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.2,3.2,,,2.4,4.4,Gender,Female,,,,,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC5_1,AgeAdjPrev,GENDER,GENF,Accidents,144.17
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC5_1,AgeAdjPrev,RACE,HIS,Respiratory,159.75
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.9,5.9,,,4.5,7.8,Gender,Male,,,,,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC5_1,AgeAdjPrev,GENDER,GENM,Cancer,161.11
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC5_1,AgeAdjPrev,RACE,MRC,Cancer,122.3
